id,key,value,type 
2051212087,highway,crossing,regular
2051212088,barrier,gate,regular
2053200268,ref,36,regular
2053200268,highway,motorway_junction,regular
2054430711,highway,crossing,regular
2054430713,highway,crossing,regular
2054430716,highway,crossing,regular
2054430717,highway,crossing,regular
2054430718,highway,crossing,regular
2054430719,highway,crossing,regular
2054430721,highway,crossing,regular
2054533060,highway,crossing,regular
2054533062,highway,crossing,regular
2054533063,highway,crossing,regular
2054533065,highway,crossing,regular
2054533068,highway,crossing,regular
2054533072,highway,crossing,regular
2054533074,highway,crossing,regular
2054533077,highway,crossing,regular
2054533081,highway,crossing,regular
2054533086,highway,crossing,regular
2054533089,highway,crossing,regular
2054533095,highway,crossing,regular
2054533097,highway,crossing,regular
2054533100,highway,crossing,regular
2054533102,highway,crossing,regular
2054533106,highway,crossing,regular
2054533109,highway,crossing,regular
2054533113,highway,crossing,regular
2054533125,highway,crossing,regular
2054533131,highway,crossing,regular
2054533133,highway,crossing,regular
2054533142,highway,crossing,regular
2054533157,highway,crossing,regular
2054533161,highway,crossing,regular
2054533164,highway,crossing,regular
2054533169,highway,crossing,regular
2054533180,highway,crossing,regular
2054533184,highway,crossing,regular
2054533188,noexit,yes,regular
2054533193,noexit,yes,regular
2054533195,highway,crossing,regular
2054533198,highway,crossing,regular
2054533200,highway,crossing,regular
2054533211,highway,crossing,regular
2054533213,highway,crossing,regular
2054533215,highway,crossing,regular
2054533218,highway,crossing,regular
2054533231,highway,crossing,regular
2054533233,highway,crossing,regular
2054996467,ref,53A,regular
2054996467,highway,motorway_junction,regular
2054996467,construction,motorway_junction,regular
2056387604,highway,turning_circle,regular
2056528555,amenity,parking,regular
2056528555,parking,surface,regular
2056528604,name,Cottonwood Wash Trailhead,regular
2056528604,amenity,parking,regular
2056528604,parking,surface,regular
2056528608,amenity,parking,regular
2056528608,parking,surface,regular
2056528615,amenity,parking,regular
2056528615,parking,surface,regular
2056528646,amenity,parking,regular
2056528646,parking,surface,regular
2056528662,amenity,parking,regular
2056528662,parking,surface,regular
2056528675,amenity,parking,regular
2056528675,parking,surface,regular
2056576694,amenity,parking,regular
2056576694,parking,surface,regular
2057013569,highway,turning_circle,regular
2057013600,highway,turning_loop,regular
2057013634,highway,turning_circle,regular
2057013644,highway,turning_circle,regular
2057013646,highway,turning_circle,regular
2057013648,highway,turning_circle,regular
2057013682,barrier,gate,regular
2057026304,amenity,parking,regular
2057026304,parking,surface,regular
2057026337,junction,roundabout,regular
2057029277,name,Nevada Welcome Center,regular
2057029277,tourism,information,regular
2057029277,information,office,regular
2057950291,amenity,atm,regular
2057950380,amenity,atm,regular
2059506182,barrier,cattle_grid,regular
2060681580,highway,crossing,regular
2061111665,highway,crossing,regular
2061111666,highway,crossing,regular
2061111667,highway,crossing,regular
2061111668,highway,crossing,regular
2061111670,highway,crossing,regular
2061111671,highway,crossing,regular
2061111673,highway,crossing,regular
2061111675,highway,crossing,regular
2061111677,highway,crossing,regular
2061111679,highway,crossing,regular
2061111682,highway,crossing,regular
2061111685,highway,crossing,regular
2061111687,highway,crossing,regular
2061111689,highway,crossing,regular
2061111691,highway,crossing,regular
2061111693,highway,crossing,regular
2061111694,highway,crossing,regular
2061111696,highway,crossing,regular
2061111698,highway,crossing,regular
2061111699,highway,crossing,regular
2061111703,highway,crossing,regular
2061111704,highway,crossing,regular
2061111705,highway,crossing,regular
2061111708,highway,crossing,regular
2061111710,highway,crossing,regular
2061111711,highway,crossing,regular
2061111715,highway,crossing,regular
2061111718,highway,crossing,regular
2061111723,highway,crossing,regular
2061111724,highway,crossing,regular
2061111725,highway,crossing,regular
2061111730,highway,crossing,regular
2061111731,highway,crossing,regular
2061111735,highway,crossing,regular
2061111737,highway,crossing,regular
2061111739,highway,crossing,regular
2061111746,highway,crossing,regular
2061111749,highway,crossing,regular
2061111751,highway,crossing,regular
2061111754,amenity,shelter,regular
2061111754,shelter_type,picnic_shelter,regular
2061111756,highway,crossing,regular
2061254125,highway,crossing,regular
2061254128,highway,crossing,regular
2061254131,highway,crossing,regular
2061254136,highway,crossing,regular
2061254145,highway,crossing,regular
2061254147,highway,crossing,regular
2061254150,highway,crossing,regular
2061254153,highway,crossing,regular
2061254158,highway,crossing,regular
2061254162,highway,crossing,regular
2061254167,highway,crossing,regular
2061254170,highway,crossing,regular
2061254172,highway,crossing,regular
2061254173,highway,crossing,regular
2061254181,highway,crossing,regular
2061254182,highway,crossing,regular
2061254185,highway,crossing,regular
2061254188,highway,crossing,regular
2061254192,highway,crossing,regular
2061254193,highway,crossing,regular
2061254204,noexit,yes,regular
2061254205,noexit,yes,regular
2061254209,highway,crossing,regular
2061254212,highway,crossing,regular
2061254214,highway,crossing,regular
2061254217,highway,crossing,regular
2061254223,highway,crossing,regular
2061254224,highway,crossing,regular
2061254230,highway,crossing,regular
2061254239,highway,crossing,regular
2061254243,highway,crossing,regular
2061254244,highway,crossing,regular
2061254245,barrier,gate,regular
2061254246,highway,crossing,regular
2061254247,highway,crossing,regular
2061254249,highway,crossing,regular
2061254251,highway,crossing,regular
2061254252,highway,crossing,regular
2061254253,highway,crossing,regular
2061254254,highway,crossing,regular
2061254255,highway,crossing,regular
2061254256,highway,crossing,regular
2062596673,amenity,parking,regular
2062596673,parking,surface,regular
2062596696,amenity,parking,regular
2062596696,parking,surface,regular
2062596697,amenity,parking,regular
2062596697,parking,surface,regular
2063051544,barrier,gate,regular
2064384026,highway,crossing,regular
2064384028,highway,crossing,regular
2064384029,highway,crossing,regular
2064384031,highway,crossing,regular
2064384032,highway,crossing,regular
2064384033,highway,crossing,regular
2064384034,highway,crossing,regular
2064384035,highway,crossing,regular
2064384036,highway,crossing,regular
2064384040,highway,crossing,regular
2064384043,highway,crossing,regular
2064384045,highway,crossing,regular
2064384046,highway,crossing,regular
2064384049,highway,crossing,regular
2064384050,highway,crossing,regular
2064384052,highway,crossing,regular
2064384053,highway,crossing,regular
2064384054,highway,crossing,regular
2064384056,highway,crossing,regular
2064384057,highway,crossing,regular
2064384058,highway,crossing,regular
2064384060,highway,crossing,regular
2064384061,highway,crossing,regular
2064384063,highway,crossing,regular
2064384064,highway,crossing,regular
2064384068,noexit,yes,regular
2064384071,highway,crossing,regular
2064384075,highway,crossing,regular
2064384077,highway,crossing,regular
2064384080,highway,crossing,regular
2064384084,highway,crossing,regular
2064384085,highway,crossing,regular
2064384086,highway,crossing,regular
2064384087,noexit,yes,regular
2064384088,highway,crossing,regular
2064384089,highway,crossing,regular
2064384090,highway,crossing,regular
2064384091,highway,crossing,regular
2064384092,highway,crossing,regular
2064384093,highway,crossing,regular
2064384094,highway,crossing,regular
2064384095,highway,crossing,regular
2064384096,highway,crossing,regular
2064384097,highway,crossing,regular
2064384098,highway,crossing,regular
2064384099,highway,crossing,regular
2064384100,highway,crossing,regular
2064384101,highway,crossing,regular
2064384102,highway,crossing,regular
2064384104,highway,crossing,regular
2064384105,highway,crossing,regular
2064384106,highway,crossing,regular
2064384107,highway,crossing,regular
2064384109,highway,crossing,regular
2064384110,highway,crossing,regular
2064384123,highway,crossing,regular
2064384134,highway,crossing,regular
2064384139,highway,crossing,regular
2064384164,highway,crossing,regular
2064384167,highway,crossing,regular
2064384169,highway,crossing,regular
2064384171,highway,crossing,regular
2064384172,highway,crossing,regular
2064384173,highway,crossing,regular
2064384174,highway,crossing,regular
2064384175,highway,crossing,regular
2064384177,highway,crossing,regular
2064384181,highway,crossing,regular
2064384183,highway,crossing,regular
2064384187,highway,crossing,regular
2064384190,highway,crossing,regular
2064384194,highway,crossing,regular
2064384197,highway,crossing,regular
2064384199,highway,crossing,regular
2064384202,highway,crossing,regular
2064384206,highway,crossing,regular
2064384209,highway,crossing,regular
2064384211,highway,crossing,regular
2064384213,highway,crossing,regular
2064384218,highway,crossing,regular
2064384226,highway,crossing,regular
2064384231,highway,crossing,regular
2064384275,review,no,regular
2064384275,source,Bing,regular
2064384275,amenity,shelter,regular
2064384275,shelter_type,picnic_shelter,regular
2064384281,highway,crossing,regular
2064384308,highway,crossing,regular
2064384451,highway,crossing,regular
2064384453,highway,crossing,regular
2064384455,highway,crossing,regular
2064384456,highway,crossing,regular
2064384457,highway,crossing,regular
2064384469,highway,crossing,regular
2064384473,highway,crossing,regular
2064384475,highway,crossing,regular
2064384478,highway,crossing,regular
2064384482,highway,crossing,regular
2064384485,highway,crossing,regular
2064384487,highway,crossing,regular
2064384490,highway,crossing,regular
2064384492,highway,crossing,regular
2064384499,highway,crossing,regular
2064384503,highway,crossing,regular
2064384508,highway,crossing,regular
2064384518,highway,crossing,regular
2064384527,highway,crossing,regular
2064384532,highway,crossing,regular
2064384535,highway,crossing,regular
2064384541,highway,crossing,regular
2064384546,highway,crossing,regular
2064384552,highway,crossing,regular
2064384555,highway,crossing,regular
2064384564,highway,crossing,regular
2064384569,highway,crossing,regular
2064384575,highway,crossing,regular
2064384592,highway,crossing,regular
2064384602,highway,crossing,regular
2064384609,highway,crossing,regular
2064384616,highway,crossing,regular
2064384618,highway,crossing,regular
2064384621,highway,crossing,regular
2064384626,highway,crossing,regular
2064384628,highway,crossing,regular
2064384633,highway,crossing,regular
2064384635,highway,crossing,regular
2064384637,highway,crossing,regular
2064384640,highway,crossing,regular
2064384641,highway,crossing,regular
2064384642,highway,crossing,regular
2064384643,highway,crossing,regular
2064384646,highway,crossing,regular
2064384648,highway,crossing,regular
2064384651,highway,crossing,regular
2064384655,highway,crossing,regular
2064384658,highway,crossing,regular
2064384660,highway,crossing,regular
2064384663,highway,crossing,regular
2064384668,highway,crossing,regular
2064384670,highway,crossing,regular
2064384675,highway,crossing,regular
2064384677,highway,crossing,regular
2064384680,highway,crossing,regular
2064384686,highway,crossing,regular
2064384696,highway,crossing,regular
2064384699,highway,crossing,regular
2064384701,highway,crossing,regular
2064384704,highway,crossing,regular
2064384707,highway,crossing,regular
2064384716,highway,crossing,regular
2064384718,highway,crossing,regular
2064384720,highway,crossing,regular
2064384724,highway,crossing,regular
2064384729,highway,crossing,regular
2064384731,highway,crossing,regular
2064384734,highway,crossing,regular
2064384737,highway,crossing,regular
2064384741,highway,crossing,regular
2064384744,highway,crossing,regular
2064384746,highway,crossing,regular
2064384747,highway,crossing,regular
2064384750,highway,crossing,regular
2064384754,highway,crossing,regular
2064384756,highway,crossing,regular
2064384762,highway,crossing,regular
2064384767,highway,crossing,regular
2064384773,highway,crossing,regular
2064384776,highway,crossing,regular
2064384778,highway,crossing,regular
2064384781,highway,crossing,regular
2064384802,highway,crossing,regular
2064384805,highway,crossing,regular
2064384808,highway,crossing,regular
2064384810,highway,crossing,regular
2064384812,highway,crossing,regular
2064384814,highway,crossing,regular
2064384817,highway,crossing,regular
2064384819,highway,crossing,regular
2064384822,highway,crossing,regular
2064384824,highway,crossing,regular
2064384829,highway,crossing,regular
2064384831,highway,crossing,regular
2064384834,highway,crossing,regular
2064384836,highway,crossing,regular
2064384838,highway,crossing,regular
2064384841,highway,crossing,regular
2064384843,highway,crossing,regular
2064396977,highway,crossing,regular
2064396978,highway,crossing,regular
2064396980,highway,crossing,regular
2064396981,highway,crossing,regular
2064396983,highway,crossing,regular
2064396987,highway,crossing,regular
2064396990,highway,crossing,regular
2064396996,highway,crossing,regular
2064397000,highway,crossing,regular
2064397003,highway,crossing,regular
2064397007,highway,crossing,regular
2064397010,highway,crossing,regular
2064397012,highway,crossing,regular
2064397014,highway,crossing,regular
2064397017,highway,crossing,regular
2064397019,highway,crossing,regular
2064441547,power,tower,regular
2064441547,source,Bing,regular
2064441548,power,tower,regular
2064441548,source,Bing,regular
2064441550,power,tower,regular
2064441550,source,Bing,regular
2064441553,power,tower,regular
2064441553,source,Bing,regular
2064441571,power,tower,regular
2064441571,source,Bing,regular
2064441576,power,tower,regular
2064441576,source,Bing,regular
2064441581,power,tower,regular
2064441581,source,Bing,regular
2064441586,power,tower,regular
2064441586,source,Bing,regular
2064441589,power,tower,regular
2064441589,source,Bing,regular
2064441594,power,tower,regular
2064441594,source,Bing,regular
2064441599,power,tower,regular
2064441599,source,Bing,regular
2064441604,power,tower,regular
2064441604,source,Bing,regular
2064441609,power,tower,regular
2064441609,source,Bing,regular
2064441614,power,tower,regular
2064441614,source,Bing,regular
2064441619,power,tower,regular
2064441619,source,Bing,regular
2064441624,power,tower,regular
2064441624,source,Bing,regular
2064441629,power,tower,regular
2064441629,source,Bing,regular
2064441633,power,tower,regular
2064441633,source,Bing,regular
2064441640,power,tower,regular
2064441640,source,Bing,regular
2064441644,power,tower,regular
2064441644,source,Bing,regular
2064441647,power,tower,regular
2064441647,source,Bing,regular
2064441649,power,tower,regular
2064441649,source,Bing,regular
2064618545,highway,crossing,regular
2064618545,crossing,uncontrolled,regular
2065659280,noexit,yes,regular
2065659284,noexit,yes,regular
2066040194,highway,turning_circle,regular
2066040196,highway,turning_circle,regular
2066040201,highway,turning_circle,regular
2066040299,highway,turning_circle,regular
2066046780,highway,turning_circle,regular
2066083842,highway,turning_circle,regular
2066083854,highway,turning_circle,regular
2066525263,highway,turning_circle,regular
2066525293,highway,turning_circle,regular
2066708593,source,Bing,regular
2066708593,amenity,parking,regular
2066743432,power,tower,regular
2066743432,source,Bing,regular
2066743433,power,tower,regular
2066743433,source,Bing,regular
2066743434,power,tower,regular
2066743434,source,Bing,regular
2066743435,power,tower,regular
2066743435,source,Bing,regular
2066743436,power,tower,regular
2066743436,source,Bing,regular
2066743437,power,tower,regular
2066743437,source,Bing,regular
2066743438,power,tower,regular
2066743438,source,Bing,regular
2066743439,power,tower,regular
2066743439,source,Bing,regular
2066743440,power,tower,regular
2066743440,source,Bing,regular
2066743441,power,tower,regular
2066743441,source,Bing,regular
2066743442,power,tower,regular
2066743442,source,Bing,regular
2066743443,power,tower,regular
2066743443,source,Bing,regular
2066743444,power,tower,regular
2066743444,source,Bing,regular
2066743445,power,tower,regular
2066743445,source,Bing,regular
2066743446,power,tower,regular
2066743446,source,Bing,regular
2066743447,power,tower,regular
2066743447,source,Bing,regular
2066743448,power,tower,regular
2066743448,source,Bing,regular
2066743449,power,tower,regular
2066743449,source,Bing,regular
2066743450,power,tower,regular
2066743450,source,Bing,regular
2066743451,power,tower,regular
2066743451,source,Bing,regular
2066743452,power,tower,regular
2066743452,source,Bing,regular
2066743453,power,tower,regular
2066743453,source,Bing,regular
2066743454,power,tower,regular
2066743454,source,Bing,regular
2066743455,power,tower,regular
2066743455,source,Bing,regular
2066743456,power,tower,regular
2066743456,source,Bing,regular
2066743457,power,tower,regular
2066743457,source,Bing,regular
2066743458,power,tower,regular
2066743458,source,Bing,regular
2066743459,power,tower,regular
2066743459,source,Bing,regular
2066743460,power,tower,regular
2066743460,source,Bing,regular
2066743461,power,tower,regular
2066743461,source,Bing,regular
2066743462,power,tower,regular
2066743462,source,Bing,regular
2066743463,power,tower,regular
2066743463,source,Bing,regular
2066743464,power,tower,regular
2066743464,source,Bing,regular
2066743465,power,tower,regular
2066743465,source,Bing,regular
2066743466,power,tower,regular
2066743466,source,Bing,regular
2066743467,power,tower,regular
2066743467,source,Bing,regular
2066743468,power,tower,regular
2066743468,source,Bing,regular
2066743469,power,tower,regular
2066743469,source,Bing,regular
2066743470,power,tower,regular
2066743470,source,Bing,regular
2066743471,power,tower,regular
2066743471,source,Bing,regular
2066743472,power,tower,regular
2066743472,source,Bing,regular
2066743473,power,tower,regular
2066743473,source,Bing,regular
2066743474,power,tower,regular
2066743474,source,Bing,regular
2066743475,power,tower,regular
2066743475,source,Bing,regular
2066743476,power,tower,regular
2066743476,source,Bing,regular
2066756663,power,tower,regular
2066756663,source,Bing,regular
2066756664,power,tower,regular
2066756664,source,Bing,regular
2066756665,power,tower,regular
2066756665,source,Bing,regular
2066756666,power,tower,regular
2066756666,source,Bing,regular
2066756667,power,tower,regular
2066756667,source,Bing,regular
2066756668,power,tower,regular
2066756668,source,Bing,regular
2066756669,power,tower,regular
2066756669,source,Bing,regular
2066756670,power,tower,regular
2066756670,source,Bing,regular
2066756671,source,Bing,regular
2066756672,power,tower,regular
2066756672,source,Bing,regular
2066756673,power,tower,regular
2066756673,source,Bing,regular
2066756674,power,tower,regular
2066756674,source,Bing,regular
2066756675,power,tower,regular
2066756675,source,Bing,regular
2066756676,power,tower,regular
2066756676,source,Bing,regular
2066756677,power,tower,regular
2066756677,source,Bing,regular
2066756678,power,tower,regular
2066756678,source,Bing,regular
2066756679,power,tower,regular
2066756679,source,Bing,regular
2066756680,power,tower,regular
2066756680,source,Bing,regular
2066756681,power,tower,regular
2066756681,source,Bing,regular
2066756682,power,tower,regular
2066756682,source,Bing,regular
2066756683,power,tower,regular
2066756683,source,Bing,regular
2066756684,source,Bing,regular
2066756685,power,tower,regular
2066756685,source,Bing,regular
2066756686,power,tower,regular
2066756686,source,Bing,regular
2066756687,power,tower,regular
2066756687,source,Bing,regular
2066756688,power,tower,regular
2066756688,source,Bing,regular
2066756689,power,tower,regular
2066756689,source,Bing,regular
2066756690,power,tower,regular
2066756690,source,Bing,regular
2066756691,power,tower,regular
2066756691,source,Bing,regular
2066756692,power,tower,regular
2066756692,source,Bing,regular
2066756694,power,tower,regular
2066756694,source,Bing,regular
2066756695,power,tower,regular
2066756695,source,Bing,regular
2066756696,power,tower,regular
2066756696,source,Bing,regular
2066756697,power,tower,regular
2066756697,source,Bing,regular
2066756698,power,tower,regular
2066756698,source,Bing,regular
2066756699,power,tower,regular
2066756699,source,Bing,regular
2066756700,power,tower,regular
2066756700,source,Bing,regular
2066756701,power,tower,regular
2066756701,source,Bing,regular
2066756702,power,tower,regular
2066756702,source,Bing,regular
2066756703,power,tower,regular
2066756703,source,Bing,regular
2066756704,power,tower,regular
2066756704,source,Bing,regular
2066756705,power,tower,regular
2066756705,source,Bing,regular
2066756706,power,tower,regular
2066756706,source,Bing,regular
2066756707,power,tower,regular
2066756707,source,Bing,regular
2066756708,power,tower,regular
2066756708,source,Bing,regular
2066756709,power,tower,regular
2066756709,source,Bing,regular
2066756710,power,tower,regular
2066756710,source,Bing,regular
2066756711,power,tower,regular
2066756711,source,Bing,regular
2066756712,power,tower,regular
2066756712,source,Bing,regular
2066756713,power,tower,regular
2066756713,source,Bing,regular
2066756714,power,tower,regular
2066756714,source,Bing,regular
2066756715,power,tower,regular
2066756715,source,Bing,regular
2066756716,power,tower,regular
2066756716,source,Bing,regular
2066756717,power,tower,regular
2066756717,source,Bing,regular
2066756718,power,tower,regular
2066756718,source,Bing,regular
2066756719,power,tower,regular
2066756719,source,Bing,regular
2066756720,power,tower,regular
2066756720,source,Bing,regular
2066756721,power,tower,regular
2066756721,source,Bing,regular
2066756722,power,tower,regular
2066756722,source,Bing,regular
2066756723,power,tower,regular
2066756723,source,Bing,regular
2066756725,power,tower,regular
2066756725,source,Bing,regular
2066756728,power,tower,regular
2066756728,source,Bing,regular
2066756730,power,tower,regular
2066756730,source,Bing,regular
2066756733,power,tower,regular
2066756733,source,Bing,regular
2066756736,power,tower,regular
2066756736,source,Bing,regular
2066756739,power,tower,regular
2066756739,source,Bing,regular
2066756740,power,tower,regular
2066756740,source,Bing,regular
2066756741,power,tower,regular
2066756741,source,Bing,regular
2066756742,power,tower,regular
2066756742,source,Bing,regular
2066756743,power,tower,regular
2066756743,source,Bing,regular
2066756744,power,tower,regular
2066756744,source,Bing,regular
2066756745,power,tower,regular
2066756745,source,Bing,regular
2066756746,power,tower,regular
2066756746,source,Bing,regular
2066756747,power,tower,regular
2066756747,source,Bing,regular
2066756748,power,tower,regular
2066756748,source,Bing,regular
2066756749,power,tower,regular
2066756749,source,Bing,regular
2066756750,power,tower,regular
2066756750,source,Bing,regular
2066756751,power,tower,regular
2066756751,source,Bing,regular
2066756752,power,tower,regular
2066756752,source,Bing,regular
2066756753,power,tower,regular
2066756753,source,Bing,regular
2066756754,power,tower,regular
2066756754,source,Bing,regular
2066756755,power,tower,regular
2066756755,source,Bing,regular
2066756756,power,tower,regular
2066756756,source,Bing,regular
2066756757,power,tower,regular
2066756757,source,Bing,regular
2066756758,power,tower,regular
2066756758,source,Bing,regular
2066756759,power,tower,regular
2066756759,source,Bing,regular
2066756760,power,tower,regular
2066756760,source,Bing,regular
2066756761,power,tower,regular
2066756761,source,Bing,regular
2066756762,power,tower,regular
2066756762,source,Bing,regular
2066756763,power,tower,regular
2066756763,source,Bing,regular
2066756764,power,tower,regular
2066756764,source,Bing,regular
2066756765,power,tower,regular
2066756765,source,Bing,regular
2066830346,power,tower,regular
2066830346,source,Bing,regular
2066830349,power,tower,regular
2066830349,source,Bing,regular
2066830352,power,tower,regular
2066830352,source,Bing,regular
2066830356,power,tower,regular
2066830356,source,Bing,regular
2066830359,power,tower,regular
2066830359,source,Bing,regular
2066830362,power,tower,regular
2066830362,source,Bing,regular
2066830365,power,tower,regular
2066830365,source,Bing,regular
2066830367,power,tower,regular
2066830367,source,Bing,regular
2066830369,power,tower,regular
2066830369,source,Bing,regular
2066830370,power,tower,regular
2066830370,source,Bing,regular
2066830371,power,tower,regular
2066830371,source,Bing,regular
2066830373,power,tower,regular
2066830373,source,Bing,regular
2066830376,power,tower,regular
2066830376,source,Bing,regular
2066830380,power,tower,regular
2066830380,source,Bing,regular
2066830383,power,tower,regular
2066830383,source,Bing,regular
2066830386,power,tower,regular
2066830386,source,Bing,regular
2066830389,power,tower,regular
2066830389,source,Bing,regular
2066830392,power,tower,regular
2066830392,source,Bing,regular
2066830395,power,tower,regular
2066830395,source,Bing,regular
2066830398,power,tower,regular
2066830398,source,Bing,regular
2066830401,power,tower,regular
2066830401,source,Bing,regular
2066830405,power,tower,regular
2066830405,source,Bing,regular
2066830413,power,tower,regular
2066830413,source,Bing,regular
2066830417,power,tower,regular
2066830417,source,Bing,regular
2066830420,power,tower,regular
2066830420,source,Bing,regular
2066830423,power,tower,regular
2066830423,source,Bing,regular
2066830426,power,tower,regular
2066830426,source,Bing,regular
2066830429,power,tower,regular
2066830429,source,Bing,regular
2066830433,power,tower,regular
2066830433,source,Bing,regular
2066830436,power,tower,regular
2066830436,source,Bing,regular
2066830439,power,tower,regular
2066830439,source,Bing,regular
2066830441,power,tower,regular
2066830441,source,Bing,regular
2066830442,power,tower,regular
2066830442,source,Bing,regular
2066830444,power,tower,regular
2066830444,source,Bing,regular
2066830445,power,tower,regular
2066830445,source,Bing,regular
2066830448,power,tower,regular
2066830448,source,Bing,regular
2066830451,power,tower,regular
2066830451,source,Bing,regular
2066830455,power,tower,regular
2066830455,source,Bing,regular
2066830458,power,tower,regular
2066830458,source,Bing,regular
2066830470,power,tower,regular
2066830470,source,Bing,regular
2066830473,power,tower,regular
2066830473,source,Bing,regular
2066830476,power,tower,regular
2066830476,source,Bing,regular
2066830480,power,tower,regular
2066830480,source,Bing,regular
2066830483,power,tower,regular
2066830483,source,Bing,regular
2066830486,power,tower,regular
2066830486,source,Bing,regular
2066830495,power,tower,regular
2066830495,source,Bing,regular
2066830498,power,tower,regular
2066830498,source,Bing,regular
2066830502,power,tower,regular
2066830502,source,Bing,regular
2066830506,power,tower,regular
2066830506,source,Bing,regular
2066830509,power,tower,regular
2066830509,source,Bing,regular
2066830510,power,tower,regular
2066830510,source,Bing,regular
2066830511,power,tower,regular
2066830511,source,Bing,regular
2066830512,power,tower,regular
2066830512,source,Bing,regular
2066830515,power,tower,regular
2066830515,source,Bing,regular
2066830518,power,tower,regular
2066830518,source,Bing,regular
2066830521,power,tower,regular
2066830521,source,Bing,regular
2066830523,power,tower,regular
2066830523,source,Bing,regular
2066830526,power,tower,regular
2066830526,source,Bing,regular
2066830530,power,tower,regular
2066830530,source,Bing,regular
2066830533,power,tower,regular
2066830533,source,Bing,regular
2066830536,power,tower,regular
2066830536,source,Bing,regular
2066830539,power,tower,regular
2066830539,source,Bing,regular
2066830543,power,tower,regular
2066830543,source,Bing,regular
2066830546,source,Bing,regular
2066830548,power,tower,regular
2066830548,source,Bing,regular
2066830551,power,tower,regular
2066830551,source,Bing,regular
2066830554,power,tower,regular
2066830554,source,Bing,regular
2066830557,power,tower,regular
2066830557,source,Bing,regular
2066830561,power,tower,regular
2066830561,source,Bing,regular
2066830564,power,tower,regular
2066830564,source,Bing,regular
2066830567,power,tower,regular
2066830567,source,Bing,regular
2066830570,power,tower,regular
2066830570,source,Bing,regular
2066830580,power,tower,regular
2066830580,source,Bing,regular
2066830583,power,tower,regular
2066830583,source,Bing,regular
2066830585,power,tower,regular
2066830585,source,Bing,regular
2066830586,power,tower,regular
2066830586,source,Bing,regular
2066830587,power,tower,regular
2066830587,source,Bing,regular
2066830589,power,tower,regular
2066830589,source,Bing,regular
2066830592,power,tower,regular
2066830592,source,Bing,regular
2066830596,power,tower,regular
2066830596,source,Bing,regular
2066830599,power,tower,regular
2066830599,source,Bing,regular
2066830602,power,tower,regular
2066830602,source,Bing,regular
2066830605,power,tower,regular
2066830605,source,Bing,regular
2066830609,power,tower,regular
2066830609,source,Bing,regular
2066830612,source,Bing,regular
2066830614,power,tower,regular
2066830614,source,Bing,regular
2066830617,power,tower,regular
2066830617,source,Bing,regular
2066830620,power,tower,regular
2066830620,source,Bing,regular
2066830624,power,tower,regular
2066830624,source,Bing,regular
2066830626,power,tower,regular
2066830626,source,Bing,regular
2066830627,power,tower,regular
2066830627,source,Bing,regular
2066830628,power,tower,regular
2066830628,source,Bing,regular
2066830629,power,tower,regular
2066830629,source,Bing,regular
2066830631,power,tower,regular
2066830631,source,Bing,regular
2066830632,power,tower,regular
2066830632,source,Bing,regular
2066830633,power,tower,regular
2066830633,source,Bing,regular
2066830634,power,tower,regular
2066830634,source,Bing,regular
2066830636,power,tower,regular
2066830636,source,Bing,regular
2066830637,power,tower,regular
2066830637,source,Bing,regular
2066830639,power,tower,regular
2066830639,source,Bing,regular
2066830640,power,tower,regular
2066830640,source,Bing,regular
2066830641,power,tower,regular
2066830641,source,Bing,regular
2066830642,power,tower,regular
2066830642,source,Bing,regular
2066830644,power,tower,regular
2066830644,source,Bing,regular
2066830647,power,tower,regular
2066830647,source,Bing,regular
2066830649,power,tower,regular
2066830649,source,Bing,regular
2066830650,power,tower,regular
2066830650,source,Bing,regular
2066830651,power,tower,regular
2066830651,source,Bing,regular
2066830653,power,tower,regular
2066830653,source,Bing,regular
2066830654,power,tower,regular
2066830654,source,Bing,regular
2066830655,power,tower,regular
2066830655,source,Bing,regular
2066830656,power,tower,regular
2066830656,source,Bing,regular
2066830657,power,tower,regular
2066830657,source,Bing,regular
2066851725,power,tower,regular
2066851725,source,Bing,regular
2066851726,power,tower,regular
2066851726,source,Bing,regular
2066851727,power,tower,regular
2066851727,source,Bing,regular
2066851728,power,tower,regular
2066851728,source,Bing,regular
2066851729,power,tower,regular
2066851729,source,Bing,regular
2066851730,power,tower,regular
2066851730,source,Bing,regular
2068349819,power,pole,regular
2068349825,power,pole,regular
2068349829,power,pole,regular
2068349833,power,pole,regular
2068349837,highway,turning_circle,regular
2068349843,power,pole,regular
2068349847,power,pole,regular
2068349849,power,pole,regular
2068349863,power,pole,regular
2068349869,power,pole,regular
2068349874,power,pole,regular
2068349878,highway,turning_circle,regular
2068349882,power,pole,regular
2068349890,power,pole,regular
2068349895,power,pole,regular
2068349904,power,pole,regular
2068349942,power,pole,regular
2068349978,power,pole,regular
2068349984,power,pole,regular
2068349989,power,pole,regular
2068349997,power,pole,regular
2071055289,barrier,gate,regular
2071055295,barrier,gate,regular
2071131371,highway,crossing,regular
2071131372,highway,crossing,regular
2071158149,power,tower,regular
2071158149,source,Bing,regular
2071158150,power,tower,regular
2071158150,source,Bing,regular
2071158151,power,tower,regular
2071158151,source,Bing,regular
2071158152,power,tower,regular
2071158152,source,Bing,regular
2071158153,power,tower,regular
2071158153,source,Bing,regular
2071158154,power,tower,regular
2071158154,source,Bing,regular
2071158155,power,tower,regular
